Year,Month,Day,Temperature_Max,Temperature_Avg,Temperature_Min,Dew_Point_Max,Dew_Point_Avg,Dew_Point_Min,Humidity_Max,Humidity_Avg,Humidity_Min,Wind_Speed_Max,Wind_Speed_Avg,Wind_Speed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Total
2012,11,13,75,71.1,68,66,63.5,61,88,77.8,61,7,5.1,0,30.1,29.4,0.0,0.00
2012,11,14,79,74.3,70,72,66.3,64,88,77.1,65,10,2.6,0,29.9,29.9,29.8,0.00
2012,11,15,81,76.5,73,73,70.3,66,89,80.9,61,12,4.8,0,30.0,29.9,29.9,0.00
2012,11,16,84,77.0,72,70,67.0,54,88,72.2,50,21,5.1,0,30.0,29.9,29.9,0.00
2012,11,17,79,73.5,68,61,54.4,50,73,52.3,36,15,6.8,1,30.1,30.0,29.9,0.00
2012,11,18,81,72.2,64,63,57.8,54,83,61.8,42,9,4.8,1,30.0,29.9,29.9,0.00
2012,11,19,79,72.9,70,68,63.3,59,83,71.8,57,9,5.5,0,30.0,29.9,29.9,0.00
2012,11,20,84,77.5,72,72,68.6,66,89,74.7,55,12,6.8,0,29.9,29.9,29.8,0.00
2012,11,21,88,79.5,75,73,71.2,68,89,75.8,55,10,6.4,2,29.9,29.8,29.7,0.00
2012,11,22,91,82.6,77,75,72.7,70,89,74.0,49,13,7.1,3,29.8,29.7,29.6,0.00
2012,11,23,84,77.4,72,75,65.6,55,89,68.3,51,21,11.5,5,30.0,29.8,29.8,0.00
2012,11,24,70,66.6,64,57,55.5,54,77,67.6,56,13,8.5,6,30.0,30.0,29.9,0.00
2012,11,25,70,67.0,64,66,61.4,0,88,84.0,0,7,3.6,1,30.0,29.9,29.8,0.00
2012,11,26,72,67.1,64,66,58.9,50,88,75.2,56,23,8.7,1,30.1,29.3,0.0,0.00
2012,11,27,64,62.7,59,57,55.3,52,88,77.2,64,7,3.1,0,30.1,30.0,29.9,0.00
2012,11,28,64,61.3,0,61,57.0,0,88,83.8,0,6,2.3,0,30.0,29.3,0.0,0.00
2012,11,29,66,64.6,63,63,61.5,61,94,88.1,83,7,4.2,0,30.0,29.9,29.8,0.00
2012,11,30,70,68.0,64,66,63.1,0,94,86.4,0,6,2.0,0,29.9,29.8,29.8,0.00
2012,12,1,75,70.7,64,72,64.0,0,94,83.9,0,21,4.6,0,29.9,29.9,29.8,0.00
2012,12,2,64,61.6,57,59,52.6,50,88,72.8,63,17,7.8,0,30.1,30.0,29.9,0.00
2012,12,3,68,63.7,61,59,56.3,55,88,77.5,64,9,3.4,0,30.1,30.0,29.9,0.00
2012,12,4,64,63.2,61,59,56.1,54,94,78.5,68,10,6.1,0,30.0,29.9,29.8,0.00
2012,12,5,70,64.7,61,59,54.8,52,88,71.0,53,12,6.5,0,30.1,30.1,29.9,0.00
2012,12,6,73,64.9,57,55,50.0,43,88,61.5,33,7,3.6,0,30.1,30.0,29.9,0.00
2012,12,7,70,65.2,63,59,54.0,50,83,67.1,56,7,3.4,0,30.1,30.0,29.9,0.00
2012,12,8,68,65.0,63,61,56.9,0,88,76.9,0,6,2.6,0,30.1,30.0,29.9,0.00
2012,12,9,68,65.9,64,61,58.7,57,88,77.4,68,8,2.4,0,30.0,29.9,29.9,0.00
2012,12,10,81,71.5,66,66,61.3,0,88,74.0,0,10,4.6,0,29.9,29.9,29.8,0.00
2012,12,11,72,67.7,63,64,57.6,54,83,70.7,56,20,9.6,2,30.1,30.0,29.9,0.00
2012,12,12,63,62.1,61,55,53.7,52,82,74.2,68,10,6.7,1,30.1,30.0,30.0,0.00
2012,12,13,70,66.0,63,63,59.5,55,88,79.9,73,6,2.1,0,30.1,30.0,29.9,0.00
2012,12,14,75,70.3,64,68,60.2,0,94,75.8,0,6,3.6,0,30.0,30.0,29.9,0.00
2012,12,15,82,74.7,70,68,66.6,64,94,77.3,54,8,4.4,0,30.0,29.9,29.8,0.00
2012,12,16,84,75.4,70,68,65.9,63,94,73.9,48,8,3.2,0,29.9,29.3,0.0,0.00
2012,12,17,84,75.8,72,70,66.6,61,88,74.7,48,12,6.0,0,29.9,29.9,29.8,0.00
2012,12,18,73,69.1,61,70,57.6,48,88,67.7,46,21,10.4,2,30.1,30.1,29.9,0.00
2012,12,19,64,62.1,59,59,49.6,43,88,64.3,52,12,8.5,5,30.1,30.0,29.9,0.00
2012,12,20,64,62.7,61,61,38.6,0,94,58.3,0,10,4.6,0,29.9,29.9,29.8,0.00
2012,12,21,75,67.7,0,66,61.9,0,94,79.6,0,7,3.4,0,30.0,29.3,0.0,0.00
2012,12,22,72,64.3,61,68,54.0,46,88,70.2,55,18,10.9,1,30.2,30.1,29.9,0.00
2012,12,23,63,59.2,0,48,40.8,0,67,49.6,0,14,8.5,1,30.4,29.6,0.0,0.00
2012,12,24,66,59.0,54,46,41.2,37,72,53.1,35,9,5.4,0,30.3,30.2,30.0,0.00
2012,12,25,66,60.8,54,57,49.4,46,82,67.7,49,7,3.0,0,30.1,30.0,29.9,0.00
2012,12,26,64,62.4,61,59,46.1,0,94,67.0,0,6,3.0,0,30.1,30.0,29.9,0.00
2012,12,27,66,63.0,61,59,56.5,0,94,81.4,0,8,4.1,0,30.0,30.0,29.9,0.00
2012,12,28,64,61.5,59,59,57.0,55,94,86.5,77,10,7.3,5,30.0,29.9,29.9,0.00
2012,12,29,70,64.7,59,63,55.6,0,94,76.0,0,24,7.3,0,30.1,30.0,29.9,0.00
2012,12,30,61,57.0,55,41,30.4,0,51,43.1,39,21,11.7,6,30.3,30.2,30.1,0.00
2012,12,31,59,55.2,52,45,28.6,0,67,42.0,31,12,5.0,0,30.3,30.2,30.1,0.00
2013,1,1,59,56.5,54,45,39.9,36,72,54.7,42,6,1.7,0,30.2,30.1,30.0,0.00
2013,1,2,61,57.7,55,52,47.0,39,82,67.3,51,7,3.1,0,30.1,30.0,30.0,0.00
2013,1,3,59,56.3,54,54,50.6,0,94,81.8,0,13,7.0,2,30.3,30.2,30.1,0.00
2013,1,4,54,51.5,48,46,45.3,45,87,79.2,76,13,8.7,6,30.2,30.1,30.0,0.00
2013,1,5,52,49.6,48,46,45.4,45,87,85.1,76,10,7.2,5,30.1,30.1,30.0,0.00
2013,1,6,55,52.1,48,45,43.0,41,87,71.2,58,12,7.2,3,30.2,30.1,30.0,0.00
2013,1,7,55,53.1,50,48,45.7,43,88,76.3,67,9,6.3,3,30.2,30.1,30.0,0.00
2013,1,8,55,53.1,52,50,48.0,46,88,84.6,77,10,6.4,0,30.1,30.1,30.0,0.00
2013,1,9,59,55.5,52,48,43.6,39,82,65.1,48,14,7.8,0,30.2,30.1,30.1,0.00
2013,1,10,61,56.3,54,45,35.3,0,67,47.7,34,9,5.7,0,30.2,30.1,30.1,0.00
2013,1,11,55,54.2,54,41,35.7,0,62,54.2,44,14,7.9,3,30.2,30.2,30.1,0.00
2013,1,12,59,55.1,52,48,42.5,39,82,63.5,48,12,6.3,0,30.3,30.1,30.0,0.00
2013,1,13,64,56.0,50,48,45.1,41,82,68.0,49,9,5.4,0,30.1,30.0,29.9,0.00
2013,1,14,61,57.2,52,52,48.3,46,88,73.5,59,6,2.3,0,30.1,30.0,30.0,0.00
2013,1,15,59,56.8,0,55,53.3,0,94,86.3,0,6,2.9,0,30.1,29.4,0.0,0.00
2013,1,16,63,60.8,59,57,51.3,0,88,78.1,0,6,2.1,0,30.2,30.1,30.0,0.00
2013,1,17,63,60.9,59,59,53.9,0,94,80.3,0,17,7.6,0,30.3,30.2,30.1,0.00
2013,1,18,59,57.5,55,50,48.6,46,82,72.4,63,10,7.2,5,30.4,30.3,30.2,0.00
2013,1,19,61,58.2,55,54,51.2,48,82,77.0,68,10,4.4,0,30.2,30.1,30.0,0.00
2013,1,20,68,62.8,59,59,56.3,54,88,79.7,68,5,1.5,0,30.1,30.0,29.9,0.00
2013,1,21,72,66.7,63,63,60.4,59,88,80.6,68,12,3.6,0,30.1,30.1,30.0,0.00
2013,1,22,75,68.7,64,63,61.7,59,88,78.0,61,10,5.5,0,30.1,30.1,30.0,0.00
2013,1,23,75,67.6,63,61,59.6,57,88,75.9,53,13,6.1,1,30.1,30.0,29.9,0.00
2013,1,24,72,65.9,63,61,56.4,0,88,75.2,0,14,6.6,1,30.1,29.4,0.0,0.00
2013,1,25,66,63.0,61,52,48.7,46,72,60.1,52,10,6.4,2,30.1,30.1,30.0,0.00
2013,1,26,63,60.8,59,55,52.5,0,88,75.6,0,9,4.8,0,30.1,29.4,0.0,0.00
2013,1,27,70,63.5,59,57,51.3,0,88,66.9,0,8,3.5,0,30.2,30.1,30.1,0.00
2013,1,28,64,62.5,61,55,52.9,50,77,70.8,59,7,3.6,0,30.2,30.1,30.0,0.00
2013,1,29,64,61.9,59,63,54.0,0,94,80.4,0,7,2.8,0,30.1,30.1,30.0,0.00
2013,1,30,75,67.5,63,64,62.7,61,94,85.2,69,14,5.0,0,30.1,30.1,30.0,0.00
2013,1,31,75,70.3,68,66,63.3,0,88,81.2,0,13,8.1,3,30.1,30.0,30.0,0.00
2013,2,1,79,72.2,68,64,63.8,63,88,76.4,57,14,6.7,2,30.1,29.4,0.0,0.00
2013,2,2,75,71.7,68,64,63.4,61,88,75.7,65,12,7.0,0,30.1,30.1,30.0,0.00
2013,2,3,81,71.7,63,64,61.8,59,94,72.1,51,9,4.3,0,30.1,30.0,29.9,0.00
2013,2,4,75,69.6,68,68,58.5,0,88,76.3,0,15,7.5,0,30.1,30.0,29.9,0.00
2013,2,5,79,73.1,66,68,65.3,63,94,77.7,61,10,5.9,2,30.1,30.0,29.9,0.00
2013,2,6,82,75.7,72,68,65.8,64,88,72.9,54,15,10.1,6,29.9,29.9,29.8,0.00
2013,2,7,84,76.7,73,68,66.7,64,83,71.6,54,17,10.3,7,29.8,29.8,29.7,0.00
2013,2,8,81,73.9,63,66,63.7,54,78,70.7,58,18,10.8,3,30.1,29.9,29.8,0.00
2013,2,9,61,58.4,55,55,47.5,45,82,67.2,59,20,13.2,7,30.2,30.1,30.1,0.00
2013,2,10,61,57.7,54,52,49.5,46,88,75.0,63,9,5.4,1,30.2,30.1,30.0,0.00
2013,2,11,64,61.2,57,61,53.6,0,94,79.8,0,6,3.6,0,30.1,30.0,29.9,0.00
2013,2,12,64,62.4,61,61,57.7,54,94,85.7,77,12,6.5,2,30.1,30.1,30.0,0.00
2013,2,13,63,60.3,57,57,54.5,52,88,81.4,72,12,8.3,5,30.1,30.0,30.0,0.00
2013,2,14,70,64.6,61,63,55.7,0,94,78.6,0,8,4.1,0,30.0,29.9,29.9,0.00
2013,2,15,66,64.0,61,63,52.3,0,94,72.9,0,15,7.4,0,30.1,30.0,29.9,0.00
2013,2,16,66,63.2,59,59,54.8,50,83,73.8,68,9,6.9,3,30.1,30.0,29.9,0.00
2013,2,17,73,68.0,63,66,61.5,59,94,79.7,65,13,4.2,1,29.9,29.9,29.8,0.00
2013,2,18,79,72.8,70,70,67.0,64,88,82.6,69,14,8.2,1,29.9,29.8,29.7,0.00
2013,2,19,75,71.5,64,70,67.7,61,94,87.7,83,16,7.3,1,29.9,29.9,29.8,0.00
2013,2,20,64,60.5,57,59,54.9,52,88,81.6,77,14,10.7,8,30.1,30.0,29.9,0.00
2013,2,21,61,58.5,57,55,54.3,54,88,85.4,77,10,7.7,3,30.1,30.1,30.0,0.00
2013,2,22,63,60.2,57,55,53.1,50,88,78.0,63,12,6.9,0,30.3,30.2,30.1,0.00
2013,2,23,73,66.1,61,57,51.5,46,88,60.9,41,12,5.4,1,30.3,30.2,30.1,0.00
2013,2,24,73,66.6,61,61,56.5,55,88,71.7,53,9,5.6,1,30.2,29.4,0.0,0.00
2013,2,25,73,70.0,66,64,62.6,59,83,77.6,69,9,5.1,0,30.1,30.0,29.9,0.00
2013,2,26,79,71.0,0,68,63.7,0,88,76.7,0,12,5.9,2,30.0,29.3,0.0,0.00
2013,2,27,81,74.5,72,68,67.3,66,88,78.8,65,14,6.2,0,29.9,29.9,29.8,0.00
2013,2,28,82,76.5,72,70,68.7,66,88,76.7,58,17,12.0,8,29.8,29.8,29.7,0.00
2013,3,1,84,78.1,73,72,70.4,68,89,76.9,58,16,9.4,7,29.9,29.8,29.7,0.00
2013,3,2,82,72.8,0,73,65.4,0,94,75.8,0,17,10.3,6,30.1,29.4,0.0,0.00
2013,3,3,70,64.3,61,52,47.9,43,64,55.5,40,18,9.1,0,30.3,30.2,30.1,0.00
2013,3,4,68,64.5,61,55,50.2,46,77,60.0,49,9,4.3,0,30.3,30.2,30.1,0.00
2013,3,5,75,67.6,61,54,48.5,43,72,52.1,31,10,4.8,0,30.3,30.2,30.1,0.00
2013,3,6,77,68.3,59,61,54.8,50,82,63.7,41,9,4.6,0,30.2,30.1,30.0,0.00
2013,3,7,79,71.1,64,63,60.3,57,83,69.7,47,7,3.5,0,30.2,30.1,30.0,0.00
2013,3,8,79,72.6,66,64,63.3,61,88,73.4,54,10,6.1,2,30.1,30.0,29.9,0.00
2013,3,9,81,73.5,68,64,63.4,61,88,71.7,54,14,8.8,1,29.9,29.9,29.8,0.00
2013,3,10,77,73.3,70,66,64.9,64,83,75.6,69,10,7.4,5,29.9,29.9,29.8,0.00
2013,3,11,82,75.6,72,66,64.4,63,83,69.3,51,16,9.1,3,30.0,29.9,29.8,0.00
2013,3,12,73,72.4,70,70,61.8,0,94,77.9,0,13,9.4,6,29.9,29.9,29.8,0.00
2013,3,13,84,75.8,72,70,68.3,66,88,78.0,55,13,8.3,0,29.9,29.9,29.8,0.00
2013,3,14,82,75.9,72,68,66.1,64,88,72.5,58,14,7.8,0,30.0,30.0,29.9,0.00
2013,3,15,77,73.9,72,68,66.2,64,83,76.7,69,15,10.6,6,30.1,29.4,0.0,0.00
2013,3,16,82,76.6,73,68,67.5,66,83,73.7,61,18,12.5,9,30.0,29.9,29.8,0.00
2013,3,17,82,77.3,75,72,68.4,0,83,75.6,0,14,9.7,5,29.9,29.8,29.7,0.00
2013,3,18,84,78.5,73,72,70.3,68,89,75.7,62,16,10.6,5,29.8,29.7,29.7,0.00
2013,3,19,86,79.4,75,72,68.3,0,89,72.4,0,17,10.1,1,29.8,29.7,29.6,0.00
2013,3,20,88,78.7,0,72,69.7,0,89,72.0,0,13,7.5,0,29.9,29.1,0.0,0.00
2013,3,21,84,79.0,75,72,71.0,70,89,76.1,62,17,10.3,3,29.9,29.8,29.7,0.00
2013,3,22,84,79.2,75,72,71.1,70,89,75.9,62,20,11.9,7,29.8,29.8,29.7,0.00
2013,3,23,88,79.8,75,72,70.7,70,83,73.3,58,16,8.7,0,29.8,29.8,29.6,0.00
2013,3,24,88,80.9,77,72,70.7,68,83,71.4,52,14,7.5,0,29.8,29.7,29.6,0.00
2013,3,25,88,80.3,75,72,71.3,70,89,73.5,55,17,10.7,6,29.8,29.7,29.6,0.00
2013,3,26,88,81.3,77,73,72.3,70,89,74.5,55,13,8.8,5,29.8,29.7,29.6,0.00
2013,3,27,77,73.5,70,68,60.5,57,88,63.8,53,14,8.0,1,29.9,29.8,29.8,0.00
2013,3,28,81,75.2,70,70,66.6,0,94,77.2,0,12,6.0,0,29.8,29.8,29.7,0.00
2013,3,29,77,74.4,72,70,64.3,61,78,70.1,57,17,6.8,0,29.9,29.8,29.8,0.00
2013,3,30,77,72.0,68,70,54.0,0,94,66.2,0,18,6.8,0,29.9,29.2,0.0,0.00
2013,3,31,77,72.7,68,66,62.5,59,88,70.5,57,16,6.8,0,29.9,29.9,29.8,0.00
2013,4,1,75,72.5,70,70,67.8,66,94,85.1,78,9,4.9,0,29.9,29.9,29.8,0.00
2013,4,2,82,76.2,72,72,70.0,68,94,80.3,66,13,7.7,1,29.9,29.8,29.7,0.00
2013,4,3,82,77.9,75,75,72.4,70,89,83.2,74,16,10.4,2,29.8,29.7,29.6,0.00
2013,4,4,84,79.1,75,75,73.3,72,94,83.4,70,13,9.9,7,29.7,29.6,29.4,0.00
2013,4,5,90,81.9,77,77,71.2,0,94,75.7,0,8,4.7,2,29.6,29.5,29.4,0.00
2013,4,6,82,74.1,68,75,57.8,48,89,58.1,38,22,9.9,0,29.9,29.1,0.0,0.00
2013,4,7,73,69.6,66,57,53.2,46,73,57.0,38,13,6.9,2,29.9,29.8,29.8,0.00
2013,4,8,73,67.1,0,61,56.0,0,83,65.8,0,9,5.4,0,29.9,29.1,0.0,0.00
2013,4,9,73,69.2,66,64,62.9,61,88,79.9,69,8,6.2,3,30.0,29.9,29.8,0.00
2013,4,10,70,67.2,64,63,58.8,0,88,76.1,0,13,8.1,2,30.0,28.7,0.0,0.00
2013,4,11,68,65.2,64,57,55.1,54,77,70.0,64,12,7.2,2,30.1,30.0,30.0,0.00
2013,4,12,73,67.3,64,57,53.8,52,73,61.6,50,9,5.9,2,30.2,30.1,30.0,0.00
2013,4,13,75,69.7,64,61,56.2,54,78,63.2,50,10,5.5,1,30.1,30.0,29.9,0.00
2013,4,14,79,71.8,68,64,61.3,59,78,69.4,54,8,4.5,1,30.0,29.9,29.8,0.00
2013,4,15,82,74.5,66,68,65.1,63,100,73.9,51,14,6.4,2,29.9,29.2,0.0,0.00
2013,4,16,84,76.6,70,70,68.1,64,88,75.5,58,12,7.0,0,29.8,29.7,29.6,0.00
2013,4,17,90,80.7,73,73,70.3,66,94,71.5,49,15,7.6,1,29.8,29.7,29.6,0.00
2013,4,18,90,81.6,77,73,72.0,70,83,72.5,55,13,7.2,1,29.7,29.6,29.6,0.00
2013,4,19,88,80.8,75,73,72.2,70,89,75.5,62,14,8.8,5,29.7,29.6,29.6,0.00
2013,4,20,88,82.0,77,75,73.4,72,89,76.3,62,12,7.9,1,29.8,29.1,0.0,0.00
2013,4,21,84,81.0,79,75,73.2,72,89,77.7,70,12,8.3,5,29.9,29.8,29.7,0.00
2013,4,22,86,80.4,77,75,72.7,70,83,77.6,66,15,9.7,5,29.9,29.8,29.7,0.00
2013,4,23,90,82.2,77,75,73.0,72,89,75.5,59,15,11.0,5,29.9,29.8,29.7,0.00
2013,4,24,90,80.9,73,75,70.4,68,83,70.6,55,14,8.2,1,29.9,29.8,29.7,0.00
2013,4,25,91,82.8,77,75,73.1,68,83,73.8,59,14,8.5,1,29.9,29.8,29.7,0.00
2013,4,26,82,77.2,73,70,67.7,66,88,72.9,58,17,6.6,0,29.9,29.2,0.0,0.00
2013,4,27,88,80.0,75,72,69.3,68,83,69.9,55,16,9.3,3,29.8,29.8,29.6,0.00
2013,4,28,90,82.1,77,75,71.9,68,89,71.6,55,18,8.9,5,29.8,29.1,0.0,0.00
2013,4,29,91,81.0,73,73,70.6,68,89,71.2,49,16,6.5,0,29.8,29.1,0.0,0.00
2013,4,30,93,84.3,73,77,72.4,66,88,68.8,49,21,7.5,2,29.8,29.7,29.6,0.00
2013,5,1,81,75.6,70,70,67.5,66,88,76.5,65,17,8.5,0,29.8,29.1,0.0,0.00
2013,5,2,82,76.4,72,72,69.0,66,88,77.7,66,14,7.0,0,29.8,29.7,29.6,0.00
2013,5,3,86,78.3,73,72,70.4,64,94,76.2,58,20,8.6,5,29.8,29.1,0.0,0.00
2013,5,4,77,73.2,70,68,65.1,64,83,76.7,69,9,6.5,3,29.9,28.0,0.0,0.00
2013,5,5,86,78.5,73,72,68.8,66,83,72.1,55,12,6.7,0,29.9,29.9,29.8,0.00
2013,5,6,90,78.1,72,73,70.7,68,94,77.9,55,18,8.1,5,29.9,27.4,0.0,0.00
2013,5,7,86,78.6,73,75,67.8,0,88,72.6,0,13,6.0,2,29.8,29.8,29.7,0.00
2013,5,8,86,79.6,72,73,71.5,66,94,76.9,51,16,9.0,6,29.8,29.7,29.6,0.00
2013,5,9,91,82.6,77,77,70.3,0,89,71.8,0,18,6.3,0,29.8,29.1,0.0,0.00
2013,5,10,88,79.3,0,72,69.6,0,89,70.0,0,10,6.1,0,29.8,29.1,0.0,0.00
2013,5,11,86,80.7,77,68,63.9,55,74,57.6,37,9,5.4,0,29.8,29.7,29.6,0.00
2013,5,12,88,80.6,75,73,71.1,68,89,73.2,55,13,6.2,1,29.8,29.7,29.6,0.00
2013,5,13,91,83.2,77,77,73.7,72,83,73.4,59,16,8.3,5,29.8,29.6,29.5,0.00
2013,5,14,97,87.9,81,81,77.5,75,84,72.3,56,13,8.0,5,29.6,29.5,29.4,0.00
2013,5,15,102,88.1,0,81,74.5,0,84,64.4,0,12,7.2,3,29.5,28.9,0.0,0.00
2013,5,16,102,91.2,82,79,75.0,68,84,62.1,35,15,7.6,2,29.6,29.5,29.4,0.00
2013,5,17,95,85.0,73,79,76.0,70,89,75.1,56,25,9.1,2,29.7,29.0,0.0,0.00
2013,5,18,93,82.3,77,77,73.9,72,89,76.9,59,22,4.7,0,29.7,29.6,29.5,0.00
2013,5,19,99,87.4,79,79,75.4,73,84,69.3,44,12,6.7,3,29.6,29.6,29.4,0.00
2013,5,20,99,87.4,75,79,75.3,70,89,68.8,42,28,8.3,2,29.6,29.5,29.4,0.00
2013,5,21,90,82.2,75,75,73.2,72,89,75.3,59,12,5.8,1,29.7,29.6,29.5,0.00
2013,5,22,93,85.8,79,79,74.1,72,84,69.3,52,13,6.1,1,29.7,29.6,29.5,0.00
2013,5,23,90,83.3,81,79,74.4,72,84,75.1,62,14,6.7,2,29.8,29.7,29.6,0.00
2013,5,24,91,83.6,77,77,74.0,72,89,73.8,55,14,6.3,3,29.8,29.1,0.0,0.00
2013,5,25,95,84.6,75,77,74.4,68,89,72.7,49,24,8.1,3,29.7,29.6,29.5,0.00
2013,5,26,95,86.5,77,77,73.8,70,89,68.0,44,9,6.8,3,29.7,29.6,29.5,0.00
2013,5,27,99,88.7,81,79,74.6,70,84,65.3,39,13,6.9,3,29.7,29.6,29.5,0.00
2013,5,28,99,89.6,82,77,74.6,70,84,63.5,39,14,7.0,2,29.7,29.6,29.5,0.00
2013,5,29,86,82.1,77,79,74.9,73,89,79.2,70,15,9.2,3,29.8,29.1,0.0,0.00
2013,5,30,82,79.7,75,79,69.7,0,89,75.8,0,15,7.6,1,29.8,29.1,0.0,0.00
2013,5,31,93,84.2,77,75,73.5,72,89,71.5,49,16,7.6,2,29.8,29.7,29.6,0.00
2013,6,1,93,85.8,79,77,74.8,66,89,71.1,52,14,8.8,5,29.7,29.7,29.6,0.00
2013,6,2,93,83.1,73,77,72.0,0,89,72.7,0,16,7.1,1,29.8,29.7,29.6,0.00
2013,6,3,90,81.8,75,73,72.5,72,89,74.4,55,14,4.8,0,29.8,29.7,29.6,0.00
2013,6,4,91,83.5,79,75,73.8,72,89,74.1,52,15,7.7,3,29.8,29.7,29.6,0.00
2013,6,5,91,84.4,79,77,74.7,73,89,74.2,62,16,9.2,5,29.8,29.7,29.6,0.00
2013,6,6,91,85.7,81,75,73.5,70,84,68.0,49,13,8.0,5,29.8,29.1,0.0,0.00
2013,6,7,91,84.2,77,77,74.5,70,89,73.5,55,15,6.2,0,29.7,29.6,29.5,0.00
2013,6,8,99,88.7,81,79,74.9,68,89,66.0,44,13,6.5,1,29.6,29.5,29.4,0.00
2013,6,9,100,91.2,82,79,74.8,70,89,60.9,39,12,6.3,2,29.5,29.4,29.3,0.00
2013,6,10,86,79.1,77,77,69.5,0,89,74.6,0,20,7.8,0,29.8,27.8,0.0,0.00
2013,6,11,86,81.1,77,70,66.7,63,78,62.1,45,7,3.6,0,29.8,29.7,29.6,0.00
2013,6,12,91,82.7,73,70,61.4,52,83,51.7,27,13,4.9,0,29.8,29.7,29.6,0.00
2013,6,13,91,82.3,73,64,61.2,55,73,51.3,29,12,4.7,0,29.7,29.7,29.6,0.00
2013,6,14,91,82.9,73,70,64.5,61,78,55.4,38,8,3.7,0,29.7,29.6,29.5,0.00
2013,6,15,95,85.3,75,75,68.8,64,83,59.6,36,9,5.1,0,29.6,29.6,29.5,0.00
2013,6,16,91,84.8,82,77,74.0,72,79,70.5,55,14,6.7,0,29.6,29.6,29.5,0.00
2013,6,17,93,85.5,79,77,74.2,72,89,70.3,49,16,6.3,0,29.6,28.9,0.0,0.00
2013,6,18,93,86.1,81,77,75.2,73,89,71.2,52,12,7.8,3,29.6,29.5,29.4,0.00
2013,6,19,95,87.7,82,79,76.3,73,84,69.8,52,13,8.7,6,29.6,29.5,29.4,0.00
2013,6,20,95,87.6,82,79,76.3,72,89,69.7,52,13,6.3,0,29.6,29.5,29.4,0.00
2013,6,21,95,88.3,82,79,76.2,73,84,68.2,49,8,4.8,0,29.6,29.5,29.4,0.00
2013,6,22,99,88.2,81,79,75.8,72,84,68.2,42,15,6.3,0,29.6,29.5,29.4,0.00
2013,6,23,90,84.6,81,77,73.3,70,89,69.2,52,14,9.1,3,29.4,27.0,0.0,0.00
2013,6,24,84,79.3,77,75,73.4,72,89,83.5,66,16,10.2,0,29.6,27.0,0.0,0.00
2013,6,25,86,81.6,79,77,73.9,72,89,78.6,66,12,5.6,0,29.6,29.6,29.5,0.00
2013,6,26,95,85.5,79,77,73.8,72,83,69.6,47,12,7.6,5,29.6,29.6,29.5,0.00
2013,6,27,91,86.0,81,79,75.3,73,84,71.3,55,10,7.4,5,29.6,29.5,29.5,0.00
2013,6,28,95,86.8,82,77,75.1,72,84,69.2,47,12,6.8,0,29.6,29.5,29.5,0.00
2013,6,29,99,87.8,81,77,73.4,70,84,64.0,44,14,7.5,5,29.7,29.6,29.5,0.00
2013,6,30,97,87.8,81,79,74.6,70,84,66.1,47,16,8.4,2,29.7,29.0,0.0,0.00
2013,7,1,93,85.6,77,79,74.6,72,89,70.7,55,18,6.9,0,29.7,27.7,0.0,0.00
2013,7,2,93,85.3,79,77,74.7,72,84,71.3,52,13,6.5,0,29.6,28.9,0.0,0.00
2013,7,3,91,83.8,79,77,73.7,0,89,75.1,0,15,8.3,2,29.7,29.0,0.0,0.00
2013,7,4,93,85.9,79,79,76.3,73,89,73.7,52,14,10.4,5,29.7,28.4,0.0,0.00
2013,7,5,95,87.8,82,79,76.1,73,89,69.3,49,16,10.8,6,29.7,29.6,29.6,0.00
2013,7,6,95,87.6,81,79,75.9,73,89,69.2,49,20,9.8,5,29.7,29.7,29.6,0.00
2013,7,7,95,84.7,75,77,73.4,0,84,71.8,0,18,9.3,1,29.7,29.7,29.6,0.00
2013,7,8,93,84.4,79,79,72.3,0,89,73.5,0,15,8.6,2,29.7,29.7,29.6,0.00
2013,7,9,86,82.8,79,79,72.8,0,89,76.7,0,12,7.6,3,29.7,29.0,0.0,0.00
2013,7,10,90,83.1,77,79,75.3,73,89,78.2,59,12,7.9,0,29.7,29.6,29.5,0.00
2013,7,11,86,80.1,0,77,73.7,0,89,79.4,0,10,6.0,0,29.8,28.4,0.0,0.00
2013,7,12,93,84.9,79,77,74.9,72,89,73.4,55,10,6.9,3,29.7,29.6,29.5,0.00
2013,7,13,93,84.4,77,77,73.7,70,89,72.1,52,14,4.7,0,29.6,28.9,0.0,0.00
2013,7,14,91,84.7,79,79,75.3,73,89,74.4,59,14,6.3,1,29.7,29.0,0.0,0.00
2013,7,15,88,83.8,81,79,76.9,75,89,79.8,66,13,8.2,1,29.7,29.6,29.6,0.00
2013,7,16,86,81.9,75,79,76.4,72,89,83.8,74,13,8.1,5,29.7,29.6,29.6,0.00
2013,7,17,88,81.2,75,77,74.2,72,94,79.8,62,13,8.8,5,29.7,29.0,0.0,0.00
2013,7,18,88,82.1,77,77,75.3,73,89,80.6,66,15,11.0,8,29.6,29.6,29.5,0.00
2013,7,19,88,82.8,77,77,75.7,73,94,80.1,66,16,8.3,2,29.7,29.6,29.5,0.00
2013,7,20,91,84.5,79,77,75.8,73,94,76.3,55,12,5.1,1,29.7,29.6,29.5,0.00
2013,7,21,90,82.7,77,77,75.2,73,94,79.3,62,15,8.7,2,29.7,29.0,0.0,0.00
